neuron_id,super_class,class,cell_type,side,nt_type,nt_score
720575940600701019,optic,motion,T4,left,ACH,0.81
720575940600701208,optic,motion,T4,left,ACH,0.96
720575940600701764,optic,motion,T4,left,ACH,0.99
720575940600702745,optic,motion,T4,left,ACH,0.62
720575940600702780,optic,motion,T4,left,ACH,0.93
720575940600702857,optic,motion,T4,left,ACH,0.97
720575940600703542,optic,motion,T4,left,ACH,0.62
720575940600703549,optic,motion,T4,left,ACH,0.76
720575940600704412,optic,motion,T4,left,ACH,0.85
720575940600704482,optic,motion,T4,left,ACH,0.88
720575940600704492,optic,motion,T4,left,ACH,0.69
720575940600704959,optic,motion,T4,left,ACH,0.75
720575940600705592,optic,motion,T4,left,ACH,0.85
720575940600706549,optic,motion,T4,left,ACH,0.84
720575940600707044,optic,motion,T4,right,ACH,0.86
720575940600707061,optic,motion,T4,right,ACH,0.6
720575940600707626,optic,motion,T4,right,ACH,0.76
720575940600707644,optic,motion,T4,right,ACH,0.81
720575940600707926,optic,motion,T4,right,ACH,0.81
720575940600708220,optic,motion,T4,right,ACH,0.61
720575940600709053,optic,motion,T4,right,ACH,0.87
720575940600709494,optic,motion,T4,right,ACH,0.91
720575940600710426,optic,motion,T4,right,ACH,0.67
720575940600711367,optic,motion,T4,right,ACH,0.64
720575940600711520,optic,motion,T4,right,ACH,0.69
720575940600712155,optic,motion,T4,right,ACH,0.81
720575940600712990,optic,motion,T4,right,ACH,0.74
720575940600713805,optic,motion,T4,right,ACH,0.75
720575940600714188,optic,motion,T4,right,ACH,0.97
720575940600714659,optic,motion,T4,right,ACH,0.82
720575940600715373,optic,motion,T4,right,ACH,0.69
720575940600716074,optic,motion,T4,right,ACH,0.92
720575940600716157,optic,motion,T4,right,ACH,0.85
720575940600717036,optic,motion,T4,right,ACH,0.85
720575940600717069,optic,motion,T4,right,ACH,0.64
720575940600717458,optic,motion,T4,right,ACH,0.75
720575940600717946,optic,motion,T4,right,ACH,0.62
720575940600717956,optic,motion,T4,right,ACH,0.87
720575940600718041,optic,motion,T4,right,ACH,0.79
720575940600718486,optic,motion,T4,right,ACH,0.85
720575940600718826,optic,motion,T4,right,ACH,0.82
720575940600719705,optic,motion,T4,right,ACH,0.98
720575940600720622,optic,motion,T4,right,ACH,0.81
720575940600720666,optic,motion,T4,right,ACH,0.69
720575940600721589,optic,motion,T4,right,ACH,0.94
720575940600722498,optic,motion,T4,right,ACH,0.82
720575940600722776,optic,motion,T4,right,ACH,0.62
720575940600722853,optic,motion,T4,right,ACH,0.87
720575940600723141,optic,motion,T4,right,ACH,0.95
720575940600723719,optic,motion,T4,right,ACH,0.86
720575940600723903,optic,motion,T4,right,ACH,0.96
720575940600724226,optic,motion,T4,right,ACH,0.61
720575940600724439,optic,motion,T4,right,ACH,0.83
720575940600725210,optic,motion,T4,right,ACH,0.92
720575940600726051,optic,motion,T4,right,ACH,0.76
720575940600726130,optic,motion,T4,right,ACH,0.72
720575940600726708,optic,motion,T4,right,ACH,0.69
720575940600727563,optic,motion,T4,right,ACH,0.93
720575940600728257,optic,motion,T4,right,ACH,0.95
720575940600728597,optic,motion,T4,right,ACH,0.75
720575940600729355,optic,motion,T4,right,ACH,0.65
720575940600730061,optic,motion,T4,right,ACH,0.88
720575940600730574,optic,motion,T4,right,ACH,0.89
720575940600730929,optic,motion,T4,right,ACH,0.62
720575940600731377,optic,motion,T4,right,ACH,0.69
720575940600731455,optic,motion,T4,right,ACH,0.73
720575940600732243,optic,motion,T4,right,ACH,0.84
720575940600732853,optic,motion,T4,right,ACH,0.75
720575940600733646,optic,motion,T4,right,ACH,0.73
720575940600734296,optic,motion,T4,right,ACH,0.71
720575940600734758,optic,motion,T4,right,ACH,0.79
720575940600735123,optic,motion,T4,right,ACH,0.82
720575940600735508,optic,motion,T4,right,ACH,0.77
720575940600736205,optic,motion,T4,right,ACH,0.83
720575940600736595,optic,motion,T4,right,ACH,0.63
720575940600737229,optic,motion,T4,right,ACH,0.72
720575940600737482,optic,motion,T4,right,ACH,0.88
720575940600737567,optic,motion,T4,right,ACH,0.7
720575940600737957,optic,motion,T4,right,ACH,0.88
720575940600738607,optic,motion,T4,right,ACH,0.66
720575940600739006,optic,motion,T4,right,ACH,0.72
720575940600739116,optic,motion,T4,right,ACH,0.64
720575940600740082,optic,motion,T4,right,ACH,0.72
720575940600740451,optic,motion,T4,right,ACH,0.9
720575940600740556,optic,motion,T4,right,ACH,0.65
720575940600740748,optic,motion,T4,right,ACH,0.77
720575940600741319,optic,motion,T4,right,ACH,0.82
720575940600741737,optic,motion,T4,right,ACH,0.64
720575940600741829,optic,motion,T4,right,ACH,0.74
720575940600741925,optic,motion,T4,right,ACH,0.83
720575940600742729,optic,motion,T4,right,ACH,0.73
720575940600743124,optic,motion,T4,right,ACH,0.6
720575940600743548,optic,motion,T4,right,ACH,0.75
720575940600743635,optic,motion,T4,right,ACH,0.88
720575940600744208,optic,motion,T4,right,ACH,0.95
720575940600744457,optic,motion,T4,right,ACH,0.82
720575940600744631,optic,motion,T4,right,ACH,0.87
720575940600744805,optic,motion,T4,right,ACH,0.65
720575940600745114,optic,motion,T4,right,ACH,0.7
720575940600745264,optic,motion,T4,right,ACH,0.62
720575940600745710,optic,motion,T4,right,ACH,0.71
720575940600746017,optic,motion,T4,right,ACH,0.79
720575940600746096,optic,motion,T4,right,ACH,0.74
720575940600747063,optic,motion,T4,right,ACH,0.7
720575940600747704,optic,motion,T4,right,ACH,0.79
720575940600748336,optic,motion,T4,right,ACH,0.68
720575940600748446,optic,motion,T4,right,ACH,0.65
720575940600748453,optic,motion,T4,right,ACH,0.97
720575940600748794,optic,motion,T4,right,ACH,0.93
720575940600749184,optic,motion,T4,right,ACH,0.91
720575940600749522,optic,motion,T4,right,ACH,0.77
720575940600749963,optic,motion,T4,right,ACH,0.92
720575940600750844,optic,motion,T4,right,ACH,0.85
720575940600751453,optic,motion,T4,right,ACH,0.65
720575940600751782,optic,motion,T4,right,ACH,0.84
720575940600752494,optic,motion,T4,right,ACH,0.68
720575940600752816,optic,motion,T4,right,ACH,0.67
720575940600753224,optic,motion,T4,right,ACH,0.98
720575940600753523,optic,motion,T4,right,ACH,0.89
720575940600754172,optic,motion,T4,right,ACH,0.79
720575940600754762,optic,motion,T4,right,ACH,0.9
720575940600755096,optic,motion,T4,right,ACH,0.75
720575940600755933,optic,motion,T4,right,ACH,0.91
720575940600756307,optic,motion,T4,right,ACH,0.64
720575940600756885,optic,motion,T4,right,ACH,0.68
720575940600757444,optic,motion,T4,right,ACH,0.67
720575940600758231,optic,motion,T4,right,ACH,0.81
720575940600759207,optic,motion,T4,right,ACH,0.88
720575940600760173,optic,motion,T4,right,ACH,0.88
720575940600760622,optic,motion,T4,right,ACH,0.91
720575940600761474,optic,motion,T4,right,ACH,0.87
720575940600762313,optic,motion,T4,right,ACH,0.93
720575940600763128,optic,motion,T4,right,ACH,0.76
720575940600763640,optic,motion,T4,right,ACH,0.65
720575940600763951,optic,motion,T4,right,ACH,0.69
720575940600764626,optic,motion,T4,right,ACH,0.66
720575940600765060,optic,motion,T4,right,ACH,0.91
720575940600765136,optic,motion,T4,right,ACH,0.78
720575940600765749,optic,motion,T4,right,ACH,0.79
720575940600766160,optic,motion,T4,right,ACH,0.81
720575940600767106,optic,motion,T4,right,ACH,0.96
720575940600767815,optic,motion,T4,right,ACH,0.76
720575940600767853,optic,motion,T4,right,ACH,0.91
720575940600768222,optic,motion,T4,right,ACH,0.87
720575940600769054,optic,motion,T4,right,ACH,0.81
720575940600769708,optic,motion,T4,right,ACH,0.96
720575940600769820,optic,motion,T4,right,ACH,0.9
720575940600770494,optic,motion,T4,right,ACH,0.86
720575940600770665,optic,motion,T4,right,ACH,0.85
720575940600770711,optic,motion,T4,right,ACH,0.82
720575940600771372,optic,motion,T4,right,ACH,0.86
720575940600771782,optic,motion,T4,right,ACH,0.98
720575940600772122,optic,motion,T4,right,ACH,0.98
720575940600772563,optic,motion,T4,right,ACH,0.64
720575940600772664,optic,motion,T4,right,ACH,0.7
720575940600773187,optic,motion,T4,right,ACH,0.89
720575940600773759,optic,motion,T4,right,ACH,0.83
720575940600774349,optic,motion,T4,right,ACH,0.69
720575940600774733,optic,motion,T4,right,ACH,0.75
720575940600775524,optic,motion,T4,right,ACH,0.87
720575940600776232,optic,motion,T4,right,ACH,0.8
720575940600776586,optic,motion,T4,right,ACH,0.99
720575940600777081,optic,motion,T4,right,ACH,0.64
720575940600777507,optic,motion,T4,right,ACH,0.96
720575940600777595,optic,motion,T4,right,ACH,0.65
720575940600778559,optic,motion,T4,right,ACH,0.88
720575940600778916,optic,motion,T4,right,ACH,0.72
720575940600779383,optic,motion,T4,right,ACH,0.91
720575940600779917,optic,motion,T4,right,ACH,0.79
720575940600780405,optic,motion,T4,right,ACH,0.64
720575940600781145,optic,motion,T4,right,ACH,0.87
720575940600781472,optic,motion,T4,right,ACH,0.63
720575940600781518,optic,motion,T4,right,ACH,0.92
720575940600781636,optic,motion,T4,right,ACH,0.61
720575940600781988,optic,motion,T5,left,ACH,0.85
720575940600782682,optic,motion,T5,left,ACH,0.91
720575940600783635,optic,motion,T5,left,ACH,0.98
720575940600783885,optic,motion,T5,left,ACH,0.8
720575940600784451,optic,motion,T5,left,ACH,0.66
720575940600785025,optic,motion,T5,left,ACH,0.77
720575940600785499,optic,motion,T5,left,ACH,0.69
720575940600785914,optic,motion,T5,left,ACH,0.85
720575940600786105,optic,motion,T5,left,ACH,0.85
720575940600786548,optic,motion,T5,left,ACH,0.75
720575940600787304,optic,motion,T5,left,ACH,0.84
720575940600787507,optic,motion,T5,left,ACH,0.78
720575940600787947,optic,motion,T5,left,ACH,0.75
720575940600788669,optic,motion,T5,left,ACH,0.68
720575940600788955,optic,motion,T5,left,ACH,0.89
720575940600789784,optic,motion,T5,left,ACH,0.91
720575940600790376,optic,motion,T5,left,ACH,0.64
720575940600791269,optic,motion,T5,left,ACH,0.81
720575940600791644,optic,motion,T5,left,ACH,0.73
720575940600792113,optic,motion,T5,left,ACH,0.64
720575940600792800,optic,motion,T5,left,ACH,0.94
720575940600793341,optic,motion,T5,left,ACH,0.98
720575940600793662,optic,motion,T5,left,ACH,0.83
720575940600794288,optic,motion,T5,left,ACH,0.75
720575940600794405,optic,motion,T5,left,ACH,0.74
720575940600795271,optic,motion,T5,left,ACH,0.78
720575940600795448,optic,motion,T5,left,ACH,0.92
720575940600796171,optic,motion,T5,left,ACH,0.91
720575940600797112,optic,motion,T5,left,ACH,0.84
720575940600797199,optic,motion,T5,left,ACH,0.86
720575940600797520,optic,motion,T5,left,ACH,0.65
720575940600797833,optic,motion,T5,left,ACH,0.65
720575940600798216,optic,motion,T5,left,ACH,0.87
720575940600798740,optic,motion,T5,left,ACH,0.75
720575940600799351,optic,motion,T5,left,ACH,0.65
720575940600799744,optic,motion,T5,left,ACH,0.76
720575940600800243,optic,motion,T5,left,ACH,0.85
720575940600800954,optic,motion,T5,left,ACH,0.96
720575940600801908,optic,motion,T5,left,ACH,0.99
720575940600802477,optic,motion,T5,left,ACH,0.67
720575940600802773,optic,motion,T5,left,ACH,0.65
720575940600803096,optic,motion,T5,left,ACH,0.93
720575940600803731,optic,motion,T5,left,ACH,0.62
720575940600804099,optic,motion,T5,left,ACH,0.97
720575940600804596,optic,motion,T5,left,ACH,0.65
720575940600805431,optic,motion,T5,left,ACH,0.75
720575940600806007,optic,motion,T5,left,ACH,0.8
720575940600806514,optic,motion,T5,left,ACH,0.76
720575940600807018,optic,motion,T5,left,ACH,0.76
720575940600807879,optic,motion,T5,left,ACH,0.77
720575940600808051,optic,motion,T5,left,ACH,0.63
720575940600808083,optic,motion,T5,left,ACH,0.91
720575940600808309,optic,motion,T5,left,ACH,0.71
720575940600808591,optic,motion,T5,left,ACH,0.69
720575940600808887,optic,motion,T5,left,ACH,0.67
720575940600809356,optic,motion,T5,left,ACH,0.82
720575940600810148,optic,motion,T5,left,ACH,0.9
720575940600810711,optic,motion,T5,left,ACH,0.8
720575940600811298,optic,motion,T5,left,ACH,0.64
720575940600812092,optic,motion,T5,left,ACH,0.81
720575940600812468,optic,motion,T5,left,ACH,0.81
720575940600813243,optic,motion,T5,left,ACH,0.62
720575940600813980,optic,motion,T5,left,ACH,0.77
720575940600814204,optic,motion,T5,left,ACH,0.99
720575940600814309,optic,motion,T5,left,ACH,0.89
720575940600814979,optic,motion,T5,left,ACH,0.89
720575940600815284,optic,motion,T5,left,ACH,0.94
720575940600815318,optic,motion,T5,left,ACH,0.78
720575940600815675,optic,motion,T5,left,ACH,0.94
720575940600815765,optic,motion,T5,left,ACH,0.77
720575940600815886,optic,motion,T5,left,ACH,0.9
720575940600816129,optic,motion,T5,left,ACH,0.68
720575940600816885,optic,motion,T5,left,ACH,0.83
720575940600817245,optic,motion,T5,left,ACH,0.94
720575940600817870,optic,motion,T5,left,ACH,0.85
720575940600818040,optic,motion,T5,left,ACH,0.84
720575940600818844,optic,motion,T5,left,ACH,0.68
720575940600819056,optic,motion,T5,left,ACH,0.91
720575940600819640,optic,motion,T5,left,ACH,0.74
720575940600819928,optic,motion,T5,left,ACH,0.83
720575940600820101,optic,motion,T5,left,ACH,0.73
720575940600820822,optic,motion,T5,left,ACH,0.71
720575940600821409,optic,motion,T5,left,ACH,0.7
720575940600822288,optic,motion,T5,left,ACH,0.8
720575940600823210,optic,motion,T5,left,ACH,0.86
720575940600823308,optic,motion,T5,left,ACH,0.65
720575940600824077,optic,motion,T5,left,ACH,0.91
720575940600825018,optic,motion,T5,left,ACH,0.62
720575940600825302,optic,motion,T5,left,ACH,0.94
720575940600825432,optic,motion,T5,left,ACH,0.87
720575940600825568,optic,motion,T5,left,ACH,0.7
720575940600826297,optic,motion,T5,left,ACH,0.73
720575940600826551,optic,motion,T5,left,ACH,0.9
720575940600827244,optic,motion,T5,left,ACH,0.75
720575940600827390,optic,motion,T5,left,ACH,0.83
720575940600827666,optic,motion,T5,left,ACH,0.84
720575940600828051,optic,motion,T5,left,ACH,0.78
720575940600828700,optic,motion,T5,left,ACH,0.91
720575940600829488,optic,motion,T5,left,ACH,0.64
720575940600830016,optic,motion,T5,left,ACH,0.89
720575940600830728,optic,motion,T5,left,ACH,0.97
720575940600831106,optic,motion,T5,left,ACH,0.78
720575940600831606,optic,motion,T5,left,ACH,0.73
720575940600831609,optic,motion,T5,left,ACH,0.94
720575940600832477,optic,motion,T5,left,ACH,0.89
720575940600833226,optic,motion,T5,left,ACH,0.98
720575940600833877,optic,motion,T5,left,ACH,0.86
720575940600834244,optic,motion,T5,left,ACH,0.93
720575940600835059,optic,motion,T5,left,ACH,0.81
720575940600835283,optic,motion,T5,left,ACH,0.98
720575940600836128,optic,motion,T5,left,ACH,0.68
720575940600836403,optic,motion,T5,left,ACH,0.73
720575940600836694,optic,motion,T5,left,ACH,0.73
720575940600837286,optic,motion,T5,left,ACH,0.65
720575940600838159,optic,motion,T5,left,ACH,0.79
720575940600838511,optic,motion,T5,left,ACH,0.95
720575940600839292,optic,motion,T5,left,ACH,0.62
720575940600839394,optic,motion,T5,left,ACH,0.84
720575940600840251,optic,motion,T5,left,ACH,0.78
720575940600840379,optic,motion,T5,left,ACH,0.96
720575940600840541,optic,motion,T5,left,ACH,0.77
720575940600840542,optic,motion,T5,left,ACH,0.99
720575940600840981,optic,motion,T5,left,ACH,0.68
720575940600841687,optic,motion,T5,left,ACH,0.95
720575940600842591,optic,motion,T5,left,ACH,0.85
720575940600842754,optic,motion,T5,left,ACH,0.94
720575940600843652,optic,motion,T5,left,ACH,0.71
720575940600844323,optic,motion,T5,left,ACH,0.74
720575940600844408,optic,motion,T5,left,ACH,0.75
720575940600845334,optic,motion,T5,left,ACH,0.85
720575940600845388,optic,motion,T5,left,ACH,0.75
720575940600845701,optic,motion,T5,left,ACH,0.88
720575940600846475,optic,motion,T5,left,ACH,0.69
720575940600847147,optic,motion,T5,left,ACH,0.64
720575940600847245,optic,motion,T5,left,ACH,0.6
720575940600847734,optic,motion,T5,left,ACH,0.63
720575940600848342,optic,motion,T5,left,ACH,0.69
720575940600849039,optic,motion,T5,left,ACH,0.77
720575940600849048,optic,motion,T5,left,ACH,0.87
720575940600849885,optic,motion,T5,left,ACH,0.65
720575940600850766,optic,motion,T5,left,ACH,0.76
720575940600850902,optic,motion,T5,left,ACH,0.79
720575940600851137,optic,motion,T5,left,ACH,0.75
720575940600851886,optic,motion,T5,left,ACH,0.91
720575940600851992,optic,motion,T5,left,ACH,0.72
720575940600852895,optic,motion,T5,left,ACH,0.72
720575940600853287,optic,motion,T5,left,ACH,0.9
720575940600854059,optic,motion,T5,left,ACH,0.94
720575940600854716,optic,motion,T5,left,ACH,0.99
720575940600854863,optic,motion,T5,left,ACH,0.63
720575940600855440,optic,motion,T5,left,ACH,0.6
720575940600856106,optic,motion,T5,left,ACH,0.66
720575940600856466,optic,motion,T5,left,ACH,0.88
720575940600857110,optic,motion,T5,left,ACH,0.89
720575940600858052,optic,motion,T5,left,ACH,0.76
720575940600858756,optic,motion,T5,left,ACH,0.77
720575940600858979,optic,motion,T5,left,ACH,0.63
720575940600859082,optic,motion,T5,left,ACH,0.65
720575940600859209,optic,motion,T5,left,ACH,0.83
720575940600859603,optic,motion,T5,left,ACH,0.74
720575940600860043,optic,motion,T5,right,ACH,0.72
720575940600860187,optic,motion,T5,right,ACH,0.7
720575940600860848,optic,motion,T5,right,ACH,0.63
720575940600861415,optic,motion,T5,right,ACH,0.83
720575940600862154,optic,motion,T5,right,ACH,0.84
720575940600862952,optic,motion,T5,right,ACH,0.97
720575940600862980,optic,motion,T5,right,ACH,0.93
720575940600863655,optic,motion,T5,right,ACH,0.94
720575940600863866,optic,motion,T5,right,ACH,0.8
720575940600864388,optic,motion,T5,right,ACH,0.67
720575940600864790,optic,motion,T5,right,ACH,0.72
720575940600864846,optic,motion,T5,right,ACH,0.91
720575940600865659,optic,motion,T5,right,ACH,0.97
720575940600866166,optic,motion,T5,right,ACH,0.75
720575940600866413,optic,motion,T5,right,ACH,0.79
720575940600867022,optic,motion,T5,right,ACH,0.63
720575940600867933,optic,motion,T5,right,ACH,0.98
720575940600868303,optic,motion,T5,right,ACH,0.96
720575940600868439,optic,motion,T5,right,ACH,0.75
720575940600869299,optic,motion,T5,right,ACH,0.82
720575940600869674,optic,motion,T5,right,ACH,0.81
720575940600869851,optic,motion,T5,right,ACH,0.9
720575940600870829,optic,motion,T5,right,ACH,0.99
720575940600870904,optic,motion,T5,right,ACH,0.61
720575940600870974,optic,motion,T5,right,ACH,0.61
720575940600871195,optic,motion,T5,right,ACH,0.62
720575940600871257,optic,motion,T5,right,ACH,0.97
720575940600871665,optic,motion,T5,right,ACH,0.8
720575940600872309,optic,motion,T5,right,ACH,0.88
720575940600873095,optic,motion,T5,right,ACH,0.76
720575940600873814,optic,motion,T5,right,ACH,0.76
720575940600874470,optic,motion,T5,right,ACH,0.81
720575940600875101,optic,motion,T5,right,ACH,0.66
720575940600875187,optic,motion,T5,right,ACH,0.72
720575940600875711,optic,motion,T5,right,ACH,0.96
720575940600876709,optic,motion,T5,right,ACH,0.92
720575940600877259,optic,motion,T5,right,ACH,0.73
720575940600877860,optic,motion,T5,right,ACH,0.85
720575940600878715,optic,motion,T5,right,ACH,0.85
720575940600879374,optic,motion,T5,right,ACH,0.63
720575940600880090,optic,motion,T5,right,ACH,0.77
720575940600881067,optic,motion,T5,right,ACH,0.93
720575940600881127,optic,motion,T5,right,ACH,0.7
720575940600882074,optic,motion,T5,right,ACH,0.77
720575940600882539,optic,motion,T5,right,ACH,0.84
720575940600882596,optic,motion,T5,right,ACH,0.72
720575940600883356,optic,motion,T5,right,ACH,0.86
720575940600883536,optic,motion,T5,right,ACH,0.65
720575940600884261,optic,motion,T5,right,ACH,0.65
720575940600884273,optic,motion,T5,right,ACH,0.66
720575940600885249,optic,motion,T5,right,ACH,0.74
720575940600885779,optic,motion,T5,right,ACH,0.91
720575940600886518,optic,motion,T5,right,ACH,0.7
720575940600886899,optic,motion,T5,right,ACH,0.65
720575940600887699,optic,motion,T5,right,ACH,0.94
720575940600888450,optic,motion,T5,right,ACH,0.95
720575940600889240,optic,motion,T5,right,ACH,0.95
720575940600889584,optic,motion,T5,right,ACH,0.91
720575940600889863,optic,motion,T5,right,ACH,0.8
720575940600890133,optic,motion,T5,right,ACH,0.88
720575940600890724,optic,motion,T5,right,ACH,0.84
720575940600891233,optic,motion,T5,right,ACH,0.78
720575940600891602,optic,motion,T5,right,ACH,0.62
720575940600892482,optic,motion,T5,right,ACH,0.82
720575940600892859,optic,motion,T5,right,ACH,0.66
720575940600893651,optic,motion,T5,right,ACH,0.64
720575940600894239,optic,motion,T5,right,ACH,0.86
720575940600894358,optic,motion,T5,right,ACH,0.69
720575940600894880,optic,motion,T5,right,ACH,0.6
720575940600895760,optic,motion,T5,right,ACH,0.94
720575940600896011,optic,motion,T5,right,ACH,0.62
720575940600896384,optic,motion,T5,right,ACH,0.75
720575940600896538,optic,motion,T5,right,ACH,0.67
720575940600897522,optic,motion,T5,right,ACH,0.93
720575940600898089,optic,motion,T5,right,ACH,0.91
720575940600898821,optic,motion,T5,right,ACH,0.89
720575940600899251,optic,motion,T5,right,ACH,0.69
720575940600899506,optic,motion,T5,right,ACH,0.76
720575940600900244,optic,motion,T5,right,ACH,0.72
720575940600901090,optic,motion,T5,right,ACH,0.63
720575940600901472,optic,motion,T5,right,ACH,0.65
720575940600902162,optic,motion,T5,right,ACH,0.95
720575940600902346,optic,motion,T5,right,ACH,0.69
720575940600902875,optic,motion,T5,right,ACH,0.98
720575940600903852,optic,motion,T5,right,ACH,0.76
720575940600904751,optic,motion,T5,right,ACH,0.78
720575940600905041,optic,motion,T5,right,ACH,0.9
720575940600905360,optic,motion,T5,right,ACH,0.73
720575940600905927,optic,motion,T5,right,ACH,0.78
720575940600906305,optic,motion,T5,right,ACH,0.68
720575940600906883,optic,motion,T5,right,ACH,0.91
720575940600907641,optic,motion,T5,right,ACH,0.84
720575940600908117,optic,motion,T5,right,ACH,0.74
720575940600909113,optic,motion,T5,right,ACH,0.79
720575940600909905,optic,motion,T5,right,ACH,0.9
720575940600910656,optic,motion,T5,right,ACH,0.95
720575940600911435,optic,motion,T5,right,ACH,0.91
720575940600911590,optic,motion,T5,right,ACH,0.6
720575940600912010,optic,motion,T5,right,ACH,0.61
720575940600912565,optic,motion,T5,right,ACH,0.74
720575940600913425,optic,motion,T5,right,ACH,0.87
720575940600913435,optic,motion,T5,right,ACH,0.97
720575940600913437,optic,motion,T5,right,ACH,0.9
720575940600913823,optic,motion,T5,right,ACH,0.93
720575940600914568,optic,motion,T5,right,ACH,0.72
720575940600914779,optic,motion,T5,right,ACH,0.81
720575940600915023,optic,motion,T5,right,ACH,0.76
720575940600916008,optic,motion,T5,right,ACH,0.62
720575940600916154,optic,motion,T5,right,ACH,0.88
720575940600916250,optic,motion,T5,right,ACH,0.62
720575940600916488,optic,motion,T5,right,ACH,0.95
720575940600917021,optic,motion,T5,right,ACH,0.76
720575940600917939,optic,motion,T5,right,ACH,0.75
720575940600918937,optic,motion,T5,right,ACH,0.89
720575940600919532,optic,motion,T5,right,ACH,0.64
720575940600919669,optic,motion,T5,right,ACH,0.85
720575940600920073,optic,motion,T5,right,ACH,0.63
720575940600920655,optic,motion,T5,right,ACH,0.62
720575940600921334,optic,motion,T5,right,ACH,0.98
720575940600921577,optic,motion,T5,right,ACH,0.71
720575940600922449,optic,motion,T5,right,ACH,0.72
720575940600923270,optic,motion,T5,right,ACH,0.75
720575940600924122,optic,motion,T5,right,ACH,0.89
720575940600924448,optic,motion,T5,right,ACH,0.78
720575940600924688,optic,motion,T5,right,ACH,0.63
720575940600924896,optic,motion,T5,right,ACH,0.65
720575940600925685,optic,motion,T5,right,ACH,0.83
720575940600925845,optic,motion,T5,right,ACH,0.64
720575940600926306,optic,motion,T5,right,ACH,0.78
720575940600926723,optic,motion,T5,right,ACH,0.65
720575940600927090,optic,motion,T5,right,ACH,0.98
720575940600927303,optic,motion,T5,right,ACH,0.78
720575940600927778,optic,motion,T5,right,ACH,0.7
720575940600927901,optic,motion,T5,right,ACH,0.64
720575940600928728,optic,motion,T5,right,ACH,0.87
720575940600929575,optic,motion,T5,right,ACH,0.87
720575940600930193,optic,motion,T5,right,ACH,0.62
720575940600931049,optic,motion,T5,right,ACH,0.93
720575940600931201,optic,motion,T5,right,ACH,0.64
720575940600931456,optic,motion,T5,right,ACH,0.98
720575940600931862,optic,motion,T5,right,ACH,0.8
720575940600932556,optic,motion,T5,right,ACH,0.72
720575940600933396,optic,motion,T5,right,ACH,0.99
720575940600933428,optic,motion,T5,right,ACH,0.97
720575940600934304,optic,motion,T5,right,ACH,0.78
720575940600935071,optic,motion,T5,right,ACH,0.81
720575940600935168,optic,motion,T5,right,ACH,0.78
720575940600935992,optic,motion,T5,right,ACH,0.91
720575940600936117,optic,motion,T5,right,ACH,0.6
720575940600936968,optic,motion,T5,right,ACH,0.9
720575940600937196,optic,motion,T5,right,ACH,0.65
720575940600938040,optic,motion,T5,right,ACH,0.76
720575940600938743,optic,motion,T5,right,ACH,0.85
720575940600939404,optic,motion,T5,right,ACH,0.63
720575940600940005,optic,motion,T5,right,ACH,0.7
720575940600940838,optic,motion,T5,right,ACH,0.63
720575940600940905,optic,motion,T5,right,ACH,0.68
720575940600941567,optic,motion,T5,right,ACH,0.77
720575940600941699,optic,motion,T5,right,ACH,0.64
720575940600942567,optic,motion,T5,right,ACH,0.92
720575940600942907,optic,LPTC,HS,left,ACH,0.65
720575940600943872,optic,LPTC,HS,left,ACH,0.78
720575940600944045,optic,LPTC,HS,left,ACH,0.96
720575940600944489,optic,LPTC,HS,right,ACH,0.92
720575940600944894,optic,LPTC,HS,right,ACH,0.79
720575940600945286,optic,LPTC,HS,right,ACH,0.87
720575940600945463,optic,LPTC,VS,left,ACH,0.74
720575940600946394,optic,LPTC,VS,left,ACH,0.67
720575940600946681,optic,LPTC,VS,left,ACH,0.77
720575940600946834,optic,LPTC,VS,left,ACH,0.61
720575940600947469,optic,LPTC,VS,left,ACH,0.84
720575940600948132,optic,LPTC,VS,left,ACH,0.72
720575940600948554,optic,LPTC,VS,right,ACH,0.94
720575940600949045,optic,LPTC,VS,right,ACH,0.62
720575940600949332,optic,LPTC,VS,right,ACH,0.75
720575940600949762,optic,LPTC,VS,right,ACH,0.68
720575940600950668,optic,LPTC,VS,right,ACH,0.91
720575940600950924,optic,LPTC,VS,right,ACH,0.85
720575940600951746,visual_projection,LC,LC4,left,ACH,0.81
720575940600951766,visual_projection,LC,LC4,left,ACH,0.99
720575940600952567,visual_projection,LC,LC4,left,ACH,0.88
720575940600953059,visual_projection,LC,LC4,left,ACH,0.81
720575940600953556,visual_projection,LC,LC4,left,ACH,0.73
720575940600954136,visual_projection,LC,LC4,left,ACH,0.8
720575940600954534,visual_projection,LC,LC4,left,ACH,0.71
720575940600954561,visual_projection,LC,LC4,left,ACH,0.72
720575940600954786,visual_projection,LC,LC4,left,ACH,0.61
720575940600955617,visual_projection,LC,LC4,left,ACH,0.9
720575940600955677,visual_projection,LC,LC4,left,ACH,0.92
720575940600956161,visual_projection,LC,LC4,left,ACH,0.81
720575940600956947,visual_projection,LC,LC4,left,ACH,0.83
720575940600957186,visual_projection,LC,LC4,left,ACH,0.98
720575940600957289,visual_projection,LC,LC4,left,ACH,0.7
720575940600957536,visual_projection,LC,LC4,left,ACH,0.7
720575940600958372,visual_projection,LC,LC4,left,ACH,0.91
720575940600959127,visual_projection,LC,LC4,left,ACH,0.62
720575940600960098,visual_projection,LC,LC4,left,ACH,0.69
720575940600960965,visual_projection,LC,LC4,left,ACH,0.98
